

gen best mean std
0 92.64704 8.218786 29.601008
0 92.64704 9.243342 30.416875
1 92.64704 9.107938 30.184684
2 92.64704 8.771063 29.70644
3 92.64704 9.07246 29.670986
4 92.64704 8.75092 29.290383
5 92.64704 8.611859 29.044932
6 92.64704 8.526356 29.051675
7 92.64704 7.657146 28.275714
8 92.64704 7.193701 27.941396
9 92.64704 7.258315 28.008062
10 92.64704 7.389029 28.069006
11 91.490612 7.394039 27.845862
12 91.490612 7.444837 27.961983
13 92.688012 7.693009 28.461278
14 92.688012 7.645252 28.631767
15 92.688012 7.606237 28.612798
16 92.688012 7.310982 28.303684
17 92.688012 7.602077 28.479192
18 92.688012 8.051159 28.827105
19 92.688012 8.193009 28.733597
20 92.688012 8.384196 28.778988
21 92.93194 8.773374 29.179057
22 92.93194 8.096697 28.53458
23 92.93194 7.857884 28.371404
24 92.93194 7.478113 27.943489
25 92.93194 7.768109 28.163275
26 92.93194 7.767093 28.247267
27 92.93194 8.014735 28.535609
28 92.93194 8.437325 28.804098
29 92.93194 8.460117 28.792351
30 92.93194 8.49844 28.953386
31 92.93194 8.520498 28.738516
32 92.93194 8.930947 29.306373
33 92.93194 8.799236 29.156259
34 92.93194 8.609494 28.818958
35 92.93194 8.657228 28.748815
36 93.37505 8.62923 28.741916
37 93.37505 8.030687 28.195838
38 92.93194 7.771077 27.640847
39 92.93194 7.97637 27.900309
40 92.93194 8.028526 27.959379
41 91.93704 7.806892 27.556889
42 91.93704 7.523599 27.317439
43 91.93704 7.433389 27.177795
44 91.490612 7.681093 27.308184
45 91.490612 7.791264 27.529648
46 91.490612 7.863259 27.532766
47 91.490612 7.632234 27.415008
48 91.490612 7.733164 27.657713
49 91.490612 7.824969 27.874238
50 91.490612 7.584798 27.741443
51 91.490612 7.647248 27.792356
52 91.490612 8.031435 28.205986
53 91.490612 7.968641 28.220716
54 91.490612 7.976632 28.267729
55 91.490612 7.516232 27.555495
56 91.490612 6.861586 26.884144
57 91.490612 6.690027 26.944257
58 91.490612 6.809182 27.002939
59 91.490612 6.348065 26.492184
60 91.490612 6.487611 26.717609
61 91.490612 7.02111 27.431545
62 91.490612 6.962581 27.487606
63 91.490612 7.003415 27.475519
64 91.490612 7.15458 27.534963
65 91.490612 6.804608 27.23114
66 91.490612 6.62473 27.076633
67 91.490612 7.260836 27.88776
68 91.490612 6.391501 27.009567
69 91.490612 6.41063 26.962767
70 91.490612 6.776497 27.460435
71 91.490612 6.420117 26.915184
72 91.490612 6.220974 26.707442
73 92.648142 6.591296 27.315773
74 92.648142 7.023995 27.558942
75 92.648142 6.701206 27.308086
76 92.648142 7.337028 28.194094
77 92.648142 7.701821 28.38744
78 92.648142 8.334127 29.03116
79 92.648142 8.984952 29.699173
80 92.648142 8.495915 29.215768
81 92.648142 8.379011 28.907161
82 92.648142 8.635685 29.09893
83 92.648142 8.011712 28.539173
84 92.648142 8.354318 29.120985
85 92.648142 8.358466 29.108967
86 92.648142 8.459906 29.326234
87 92.648142 8.453868 29.179038
88 92.648142 8.72855 29.340862
89 92.648142 8.564211 28.935611
90 92.648142 8.155264 28.611256
91 92.648142 8.2212 28.903237
92 92.648142 8.284068 28.944153
93 92.648142 8.615206 29.383306
94 92.648142 8.082174 28.835719
95 92.648142 8.371143 29.009988
96 92.648142 8.543827 29.320728
97 92.648142 8.581078 29.289346
98 92.596054 8.61642 29.141807
99 92.596054 8.267529 28.713736
