

gen best mean std
0 91.490612 10.176155 29.185203
0 91.490612 10.235137 29.152122
1 91.490612 10.452685 29.269519
2 92.73194 10.216487 29.00649
3 92.73194 9.767759 28.84891
4 92.73194 9.409277 28.414493
5 92.73194 9.470578 28.270576
6 92.73194 9.387546 28.344008
7 92.73194 9.951685 29.248378
8 92.73194 9.761594 29.278312
9 92.73194 10.209189 29.753929
10 92.73194 10.147722 29.828138
11 92.73194 10.462607 29.83113
12 92.73194 10.836908 30.172429
13 92.73194 10.26064 29.808076
14 92.73194 9.959157 29.624949
15 92.73194 10.095623 29.812962
16 92.73194 10.399348 29.950212
17 92.73194 10.804568 30.039613
18 92.73194 11.590605 30.69107
19 92.73194 12.162384 31.047172
20 92.73194 11.425801 30.542156
21 92.73194 11.470579 30.625436
22 92.73194 10.90036 30.179431
23 92.73194 11.10006 30.382662
24 92.73194 11.253055 30.404119
25 92.04704 11.278068 30.654589
26 92.04704 10.801084 30.32371
27 92.04704 10.27971 29.990751
28 92.04704 10.05882 29.957604
29 92.04704 10.621552 30.50318
30 92.04704 10.894431 30.821618
31 92.04704 10.628229 30.442975
32 92.04704 10.404938 30.326987
33 92.04704 10.166513 29.886768
34 92.04704 9.754513 29.736066
35 91.900134 9.124508 29.018971
36 91.900134 8.859587 28.742163
37 91.900134 8.316082 28.171486
38 91.900134 8.257712 27.906073
39 91.900134 8.534261 28.252257
40 92.48188 8.912726 28.57572
41 92.56521 9.369803 29.047455
42 92.596054 9.570302 29.326381
43 92.596054 9.399103 29.257527
44 92.596054 10.025101 29.642777
45 92.596054 9.692604 29.345748
46 92.596054 10.017295 29.692808
47 92.596054 9.96211 29.814788
48 92.596054 10.155253 30.191368
49 92.596054 10.061424 30.011981
50 92.64704 10.529186 30.32295
51 92.64704 10.461699 30.131292
52 92.64704 10.201675 29.764189
53 92.64704 10.887196 30.436896
54 92.690612 11.383666 30.936775
55 92.690612 11.279297 30.740449
56 92.690612 11.481595 30.855541
57 92.690612 11.502135 30.863698
58 92.690612 11.572356 30.965324
59 92.690612 11.489137 30.870919
60 92.690612 10.995099 30.682609
61 92.690612 10.769851 30.320474
62 92.690612 10.629734 30.1724
63 92.690612 9.750013 29.201472
64 92.690612 9.998338 29.086229
65 92.690612 9.782758 29.072003
66 92.690612 9.720973 29.212242
67 92.690612 9.645804 29.123704
68 92.690612 9.84227 29.16865
69 92.690612 9.835332 28.961193
70 92.690612 9.713939 28.841798
71 92.452892 9.41437 28.761134
72 92.452892 8.66746 28.135167
73 92.452892 8.859028 28.415344
74 92.452892 8.776829 28.362442
75 92.452892 9.023078 28.61406
76 92.172379 8.565531 28.089987
77 92.172379 8.224647 27.754723
78 92.172379 8.36792 27.798105
79 92.172379 7.972589 26.97894
80 92.172379 7.799498 26.903586
81 92.172379 8.359949 27.664397
82 92.646708 8.41606 27.670297
83 92.646708 8.716297 27.747454
84 92.646708 8.668483 28.017538
85 92.646708 8.330043 27.782042
86 92.646708 8.65352 28.057906
87 92.646708 9.249829 28.706786
88 92.646708 8.917898 28.534524
89 92.646708 9.110441 28.648183
90 92.646708 8.979053 28.869663
91 92.646708 9.498926 29.328026
92 92.646708 9.399476 29.223031
93 92.646708 9.037194 28.724072
94 92.646708 8.514544 28.260757
95 92.646708 8.542651 28.358815
96 92.646708 8.289359 28.03023
97 92.646708 8.287403 27.928044
98 92.646708 8.595884 28.319344
99 92.646708 8.360521 28.033151
