

gen best mean std
0 74.751957 -0.002113 13.139058
0 74.751957 0.295537 13.355046
1 74.751957 0.471608 13.46743
2 74.751957 0.776325 13.714703
3 74.751957 0.720635 13.724912
4 74.751957 0.796188 13.802172
5 56.742332 0.643511 13.345047
6 56.742332 0.345467 12.861437
7 56.742332 0.423955 12.944787
8 56.742332 0.345911 12.946113
9 56.742332 0.346104 12.930975
10 56.742332 0.485232 12.999577
11 56.742332 0.448596 12.916571
12 56.742332 0.22809 12.82789
13 56.742332 0.26612 12.825557
14 56.742332 0.292255 12.877297
15 65.742332 0.209227 12.888031
16 65.742332 0.249333 12.944523
17 65.742332 0.526466 13.202882
18 65.742332 0.478769 13.217517
19 65.742332 0.737917 13.424333
20 65.742332 0.476515 13.072616
21 65.742332 0.56781 13.121009
22 65.742332 0.464626 12.948243
23 65.866602 0.719645 13.406871
24 65.866602 0.711799 13.384412
25 65.866602 0.534789 13.122699
26 65.866602 0.534711 13.032784
27 66.482547 0.809728 13.638099
28 66.482547 0.683555 13.583274
29 66.482547 1.00075 14.207695
30 66.482547 0.735461 14.073548
31 66.482547 0.699178 13.959379
32 66.482547 0.894994 14.024008
33 66.482547 0.584659 13.758894
34 66.482547 0.390297 13.571579
35 84.767552 0.498147 14.159418
36 84.767552 0.389947 14.117588
37 84.767552 0.351601 14.044676
38 84.79141 0.700752 14.661504
39 84.79141 0.86454 14.797519
40 84.79141 0.913694 14.820612
41 84.79141 0.982592 14.842363
42 84.79141 0.891533 14.812764
43 84.79141 0.980168 14.93058
44 84.79141 1.424454 15.593518
45 84.79141 1.31343 15.53488
46 84.79141 1.362194 15.565985
47 84.767552 1.301384 15.064955
48 84.767552 1.349749 15.050574
49 84.767552 1.159752 14.912551
50 84.767552 1.102083 14.707401
51 84.767552 1.421755 15.356003
52 84.767552 1.245392 15.219308
53 84.767552 1.035926 14.829464
54 84.767552 0.99678 14.74642
55 84.767552 0.826726 14.437016
56 84.767552 0.694317 14.195789
57 84.767552 0.474674 14.085843
58 84.767552 0.474838 14.13135
59 84.767552 0.494334 14.155351
60 84.767552 0.553753 14.148863
61 84.767552 0.513408 13.947439
62 84.767552 0.449693 13.868566
63 84.767552 0.278044 13.70165
64 84.767552 0.0636 13.254605
65 84.767552 0.042185 13.256139
66 84.767552 0.004526 13.219935
67 84.767552 0.02598 13.220757
68 84.767552 0.087666 13.301684
69 84.767552 0.27781 13.579915
70 74.742332 0.177602 13.288921
71 74.742332 0.19331 13.360081
72 74.742332 -0.186608 12.7029
73 74.742332 -0.338116 12.281476
74 74.742332 -0.029116 12.639755
75 74.742332 -0.087815 12.583146
76 74.742332 -0.094574 12.835279
77 74.742332 0.025204 12.896073
78 74.742332 -0.182437 12.759865
79 74.742332 -0.175206 12.794509
80 74.742332 -0.296483 12.387916
81 74.742332 -0.379417 12.133305
82 74.742332 -0.380413 12.206746
83 74.76363 -0.335447 12.397953
84 74.76363 -0.230848 12.435638
85 74.76363 -0.207284 12.483358
86 74.76363 -0.248877 12.400378
87 74.76363 -0.342221 12.390043
88 74.76363 -0.405959 12.318316
89 74.76363 -0.362718 12.356875
90 74.76363 -0.381962 12.355989
91 74.76363 -0.317922 12.451011
92 74.76363 -0.433267 12.330893
93 74.76363 -0.341108 12.424939
94 74.76363 -0.411072 12.414116
95 74.76363 -0.23845 12.685315
96 74.76363 -0.309467 12.661244
97 74.76363 -0.347666 12.403386
98 74.76363 -0.265749 12.639254
99 74.76363 -0.027922 13.166324
