

gen best mean std
0 65.866602 0.329874 13.337462
0 65.866602 0.554256 13.456763
1 65.866602 0.424087 13.352335
2 65.866602 0.413773 13.303183
3 65.866602 0.694383 13.67261
4 65.866602 0.800387 13.822307
5 65.866602 0.772174 13.800827
6 65.866602 0.98659 13.952956
7 65.866602 1.20691 14.091258
8 66.474547 1.702892 14.819652
9 66.474547 1.898873 15.055412
10 66.474547 1.722641 14.978933
11 66.474547 1.873797 15.070156
12 66.474547 1.973698 15.27543
13 66.474547 2.142662 15.478624
14 65.866602 2.042322 15.140889
15 65.866602 2.030044 15.344744
16 65.866602 1.967034 15.314732
17 86.39141 2.183308 15.858401
18 86.39141 2.117044 15.929148
19 86.39141 2.092592 15.910484
20 86.39141 1.533794 15.151084
21 86.39141 1.504345 15.142134
22 86.39141 1.446663 15.069353
23 86.39141 1.665028 15.29567
24 86.39141 1.778634 15.327455
25 86.39141 2.011757 15.622133
26 86.39141 1.918555 15.628702
27 86.39141 1.784608 15.571878
28 86.39141 1.940109 15.631718
29 86.39141 1.609978 15.157398
30 86.39141 1.324718 14.805637
31 86.39141 1.318746 14.779712
32 86.39141 0.998752 14.514835
33 86.39141 1.104648 14.931937
34 86.39141 1.153475 15.024489
35 86.39141 1.179846 15.050903
36 86.39141 1.257399 15.21246
37 86.39141 1.043824 15.106113
38 86.39141 1.124319 15.264
39 86.39141 1.144299 15.273598
40 86.39141 0.948339 14.96716
41 86.39141 0.855077 14.894189
42 86.39141 0.58345 14.402042
43 86.39141 0.26016 13.920132
44 86.39141 0.652362 14.274502
45 86.39141 0.702426 14.311695
46 74.746171 0.269056 13.344988
47 74.746171 0.529928 13.529914
48 84.993424 0.959132 14.402225
49 84.993424 0.975541 14.480018
50 84.993424 0.929276 14.441814
51 84.993424 0.919749 14.44593
52 84.993424 1.101223 14.519705
53 84.993424 1.139221 14.66565
54 74.746171 0.906918 14.023895
55 74.746171 0.682221 13.632572
56 74.746171 0.724793 13.666574
57 74.746171 0.986691 13.933456
58 74.746171 0.878311 13.86662
59 74.746171 0.880366 13.811064
60 56.74425 0.773604 13.282877
61 56.74425 0.899177 13.4004
62 56.74425 0.999221 13.430001
63 56.74425 1.197084 13.8234
64 56.74425 1.308113 14.043536
65 56.74425 1.110359 13.907506
66 56.74425 0.829651 13.755988
67 56.74425 0.696456 13.663874
68 56.74425 0.637625 13.406506
69 56.74425 0.592264 13.190328
70 56.74425 0.578924 13.194991
71 56.74425 0.817393 13.49235
72 56.74425 0.845466 13.574244
73 56.74425 0.851555 13.571691
74 65.533855 0.748079 13.484524
75 65.533855 0.460741 13.248807
76 65.533855 0.526418 13.285439
77 65.533855 0.654627 13.662145
78 65.533855 0.442589 13.493967
79 65.533855 0.464173 13.536572
80 65.533855 0.547073 13.655145
81 65.533855 0.510709 13.456362
82 65.533855 0.546307 13.5102
83 65.533855 0.25249 13.22973
84 65.533855 0.309075 13.30927
85 56.74425 0.314705 13.007822
86 56.74425 0.688546 13.324891
87 56.74425 0.605298 13.291862
88 56.74425 0.719051 13.489674
89 56.847267 0.807557 13.725207
90 56.847267 0.77304 13.657794
91 56.847267 0.538206 13.38568
92 56.847267 0.526325 13.33777
93 56.847267 0.761099 13.656103
94 56.847267 0.847425 13.717627
95 56.847267 1.04099 13.728815
96 56.847267 0.96016 13.70813
97 56.847267 1.13968 13.845338
98 56.847267 0.897515 13.622735
99 56.877507 1.067799 13.921188
