

gen best mean std
0 56.742332 0.463341 12.961424
0 56.742332 0.811253 13.422445
1 56.742332 0.702763 13.311479
2 87.193424 0.986421 14.251512
3 87.193424 1.007922 14.244371
4 87.193424 1.080325 14.315893
5 87.193424 1.12652 14.304782
6 87.193424 1.233961 14.523399
7 87.193424 1.51674 14.83664
8 87.193424 1.601466 14.885796
9 87.193424 1.556377 14.820115
10 87.193424 1.320726 14.694318
11 87.193424 1.299726 14.644389
12 87.193424 1.529973 14.91421
13 66.176954 1.38049 14.352303
14 66.176954 1.172943 14.04672
15 66.176954 1.355612 14.116821
16 66.176954 1.056884 13.788917
17 66.176954 1.230931 14.061243
18 66.176954 1.138436 13.851094
19 66.176954 1.147642 13.74652
20 66.176954 1.169788 13.56362
21 66.176954 1.059175 13.488542
22 66.176954 0.799661 13.360864
23 66.176954 0.788141 13.483714
24 66.176954 0.913773 13.717035
25 66.176954 0.470489 12.983582
26 66.176954 0.449939 12.947938
27 66.176954 0.516492 13.00084
28 66.176954 0.497198 12.939569
29 66.176954 0.68809 13.090562
30 66.176954 0.527039 12.888876
31 66.176954 0.599446 12.928374
32 66.176954 0.843931 12.832772
33 66.176954 0.791384 12.83139
34 66.176954 0.76788 12.855441
35 66.176954 0.832037 12.904877
36 66.176954 0.832924 12.909878
37 57.494668 0.58347 12.439992
38 57.494668 0.519203 12.181104
39 57.494668 0.436976 12.116673
40 57.494668 0.472238 12.302291
41 57.494668 0.537026 12.464363
42 57.494668 0.441756 12.400435
43 74.750025 0.689562 12.949414
44 74.750025 0.555799 12.792273
45 74.750025 0.525714 12.871033
46 74.750025 0.568099 12.928303
47 74.750025 0.498953 12.862743
48 86.666602 0.809974 13.62941
49 86.666602 0.901349 13.631101
50 86.666602 0.984794 13.821699
51 86.666602 0.882985 13.659718
52 86.666602 1.079091 13.953803
53 86.666602 0.953077 13.881953
54 86.666602 1.069904 13.981757
55 86.666602 0.8227 13.434482
56 86.666602 0.799351 13.611819
57 86.666602 1.121235 14.075662
58 86.666602 1.107491 13.879167
59 86.666602 1.044363 13.808591
60 86.666602 0.866075 13.536217
61 86.666602 0.761148 13.358852
62 86.666602 0.720748 13.280971
63 86.666602 0.559275 13.322119
64 86.666602 0.653273 13.641595
65 86.666602 0.462194 13.338676
66 86.666602 0.542728 13.338627
67 86.666602 0.385485 13.060272
68 86.666602 0.770534 13.861642
69 86.666602 0.846999 14.114773
70 86.666602 0.862047 14.217712
71 86.666602 0.786382 14.095015
72 86.666602 0.859919 14.132195
73 86.666602 0.662606 13.896118
74 86.666602 0.739874 13.962464
75 86.666602 0.633211 13.893289
76 86.666602 0.807944 14.186754
77 86.666602 0.922604 14.233498
78 86.666602 0.765488 14.166001
79 86.666602 0.743642 14.123187
80 74.803556 0.501044 13.489508
81 74.803556 0.270427 13.146686
82 74.803556 0.270533 13.182678
83 74.803556 0.231598 13.190313
84 74.803556 0.536741 13.635076
85 74.803556 0.637106 13.909411
86 74.803556 0.547935 13.873996
87 74.803556 0.394721 13.576572
88 74.803556 0.269826 13.19002
89 74.803556 0.38314 13.565264
90 74.803556 0.478714 13.583723
91 74.803556 0.525687 13.810565
92 74.803556 0.348947 13.75342
93 74.803556 0.304857 13.723001
94 74.803556 0.233992 13.689131
95 74.803556 0.195379 13.423651
96 74.803556 0.19237 13.412941
97 74.803556 0.192576 13.406575
98 74.803556 0.020686 13.263442
99 74.803556 0.204439 13.357755
