

gen best mean std
0 56.672063 -3.871964 7.991979
0 56.672063 -3.820364 8.00454
1 56.672063 -3.883364 7.959381
2 39.122264 -3.944836 7.500327
3 39.122264 -4.009107 7.328406
4 39.122264 -3.984645 7.335676
5 39.122264 -4.024653 7.319944
6 39.122264 -3.918202 7.614057
7 39.122264 -3.981732 7.36214
8 39.122264 -3.979632 7.361732
9 39.122264 -4.069406 7.224261
10 39.122264 -3.9868 7.437876
11 39.122264 -3.988371 7.438279
12 39.122264 -4.029886 7.343422
13 39.122264 -4.031223 7.341975
14 39.122264 -4.159967 7.026138
15 39.122264 -4.115526 7.125755
16 39.122264 -4.18212 7.018063
17 39.122264 -4.204138 7.007489
18 39.122264 -4.165025 7.212242
19 39.122264 -4.23316 7.026558
20 39.122264 -4.171731 7.292731
21 48.122264 -4.107475 7.501783
22 48.122264 -4.110214 7.502099
23 48.122264 -4.128396 7.49316
24 48.122264 -4.187827 7.388957
25 48.122264 -4.211402 7.381236
26 48.122264 -4.209812 7.380872
27 48.122264 -4.231574 7.372537
28 48.122264 -3.825021 8.435161
29 48.122264 -3.740381 8.528133
30 48.122264 -3.740754 8.528114
31 48.122264 -3.484326 9.089016
32 48.122264 -3.420683 9.249015
33 48.122264 -3.371081 9.32141
34 48.122264 -3.387416 9.273651
35 48.122264 -3.2796 9.599936
36 48.013548 -3.448987 9.192908
37 48.013548 -3.257932 9.471858
38 48.013548 -3.066142 9.827604
39 48.013548 -3.041988 9.832021
40 48.013548 -2.955754 9.904518
41 48.013548 -2.947913 9.791245
42 48.013548 -2.926736 9.79504
43 57.013548 -2.840965 9.984312
44 57.013548 -2.733416 10.247407
45 57.013548 -2.878512 9.908201
46 57.013548 -3.028455 9.764416
47 57.013548 -3.348139 9.090666
48 57.013548 -3.733594 8.260849
49 57.013548 -3.733503 8.261097
50 57.013548 -3.64747 8.355846
51 57.013548 -3.670153 8.326805
52 57.013548 -3.81745 7.928541
53 57.013548 -3.924832 7.745065
54 57.013548 -3.927199 7.74406
55 57.013548 -3.945859 7.562789
56 57.013548 -3.841615 7.846773
57 57.013548 -3.609286 8.388357
58 57.013548 -3.60899 8.388101
59 57.013548 -3.715381 8.126108
60 57.013548 -3.634444 8.31364
61 57.013548 -3.416522 8.816645
62 57.013548 -3.333899 8.986396
63 57.013548 -3.28994 9.0586
64 57.013548 -3.435915 8.776092
65 57.013548 -3.350109 8.946723
66 57.013548 -3.223167 9.062038
67 57.013548 -3.072524 9.321851
68 57.013548 -3.07539 9.2997
69 57.013548 -3.075233 9.320808
70 39.122264 -3.247133 8.842889
71 39.122264 -3.203506 8.852073
72 57.013548 -3.139338 9.10229
73 57.013548 -3.162993 9.180125
74 57.013548 -3.249147 8.951778
75 57.013548 -3.331265 8.716745
76 57.013548 -3.362024 8.711651
77 57.013548 -3.532957 8.44592
78 57.013548 -3.552656 8.441852
79 57.013548 -3.551701 8.441544
80 57.013548 -3.574248 8.476304
81 57.013548 -3.571703 8.410282
82 57.013548 -3.725103 8.275895
83 57.013548 -3.809058 8.082931
84 57.013548 -3.700858 8.303812
85 57.013548 -3.697868 8.21187
86 57.013548 -3.693072 8.23567
87 39.122264 -3.906083 7.408704
88 39.122264 -4.077124 6.998925
89 39.122264 -4.080346 6.97156
90 39.122264 -3.995968 7.113602
91 39.122264 -3.975445 7.121742
92 39.122264 -4.016468 7.104904
93 39.122264 -3.931841 7.399757
94 39.122264 -3.822533 7.688873
95 39.122264 -3.886524 7.591193
96 39.122264 -3.843293 7.605804
97 39.122264 -4.012331 7.208975
98 39.122264 -3.969118 7.327703
99 39.122264 -4.059615 7.13626
