

gen best mean std
0 48.013548 -3.162708 9.138808
0 48.013548 -3.176699 9.089491
1 48.013548 -3.067698 9.314392
2 48.013548 -3.234553 8.882484
3 48.013548 -3.233243 8.882092
4 48.013548 -3.212076 8.886874
5 48.013548 -3.190447 8.935063
6 48.013548 -3.46918 8.345711
7 48.013548 -3.530509 8.257772
8 48.013548 -3.420877 8.512525
9 94.801503 -3.117916 9.837304
10 94.801503 -3.011979 9.974154
11 94.801503 -3.076312 9.943193
12 94.801503 -3.037105 10.010052
13 94.801503 -3.099188 9.939622
14 94.801503 -2.692271 10.921247
15 94.801503 -2.730898 10.861198
16 94.801503 -2.732133 10.861456
17 75.013548 -2.972456 9.761834
18 75.013548 -2.926411 9.825784
19 75.013548 -2.970435 9.78098
20 75.013548 -2.845991 10.093192
21 75.013548 -2.867924 10.090443
22 48.122264 -2.888078 9.45911
23 48.122264 -2.935358 9.432525
24 48.122264 -2.960947 9.427267
25 48.122264 -3.023196 9.289867
26 48.122264 -3.087151 9.214723
27 48.122264 -3.046892 9.286512
28 48.122264 -3.152197 9.138969
29 48.122264 -3.150317 9.138455
30 48.122264 -3.152942 9.13952
31 85.176552 -3.167678 9.676836
32 85.176552 -3.255792 9.556242
33 85.176552 -3.151908 9.775743
34 85.176552 -3.001721 9.993109
35 85.176552 -2.980259 9.997585
36 85.176552 -2.979961 9.999893
37 85.176552 -2.936121 10.02644
38 85.176552 -2.958322 10.023083
39 85.176552 -2.980808 9.961593
40 85.176552 -3.150966 9.755278
41 85.176552 -3.259147 9.536433
42 85.176552 -3.343903 9.273199
43 85.176552 -3.323286 9.278306
44 85.176552 -3.382567 9.204676
45 85.176552 -3.061333 9.735125
46 85.176552 -3.190836 9.491959
47 85.176552 -3.322207 9.384791
48 85.176552 -3.30266 9.388504
49 85.176552 -3.305204 9.428955
50 85.176552 -3.259944 9.43708
51 85.176552 -3.217937 9.507598
52 85.176552 -3.28442 9.408174
53 48.013548 -3.612942 8.094704
54 48.013548 -3.545381 8.18202
55 48.013548 -3.420528 8.448309
56 48.013548 -3.440901 8.442651
57 48.013548 -3.591987 8.172231
58 48.013548 -3.697755 7.900073
59 48.013548 -3.743927 7.813104
60 48.013548 -3.74366 7.812972
61 48.013548 -3.700101 7.854147
62 48.013548 -3.639435 8.065458
63 48.253797 -3.468168 8.483128
64 48.253797 -3.446839 8.537041
65 48.253797 -3.572353 8.364489
66 48.253797 -3.442992 8.600848
67 48.253797 -3.251118 8.780752
68 48.253797 -3.271673 8.777096
69 48.253797 -3.291795 8.749566
70 48.253797 -3.293327 8.750152
71 48.013548 -3.508303 8.290196
72 48.013548 -3.507271 8.290382
73 48.013548 -3.337691 8.628142
74 48.013548 -3.445124 8.37735
75 48.013548 -3.57315 8.250617
76 48.013548 -3.595184 8.244982
77 48.013548 -3.619709 8.239647
78 48.013548 -3.706901 8.144102
79 48.013548 -3.662679 8.180037
80 48.013548 -3.66029 8.179502
81 48.013548 -3.466231 8.683349
82 48.013548 -3.441869 8.687294
83 48.013548 -3.545099 8.435998
84 48.013548 -3.288495 8.961473
85 48.013548 -3.308933 8.912784
86 48.013548 -3.376571 8.831798
87 48.013548 -3.250606 8.991984
88 48.013548 -3.333694 8.75713
89 48.013548 -3.418743 8.671323
90 48.013548 -3.40009 8.744103
91 48.013548 -3.382435 8.853434
92 48.013548 -3.336852 8.909162
93 48.013548 -3.274536 9.053431
94 48.013548 -3.294505 9.024111
95 48.070411 -3.188187 9.439166
96 48.070411 -3.268079 9.298313
97 48.070411 -3.270426 9.298913
98 48.070411 -3.294628 9.23079
99 48.070411 -3.189303 9.458514
