

gen best mean std
0 92.64704 10.57199 31.453116
0 92.64704 10.888935 31.67833
1 92.64704 11.099729 31.971121
2 92.64704 10.920511 31.850282
3 92.801503 11.138368 32.125459
4 92.801503 10.908922 32.008693
5 92.801503 10.8121 32.050915
6 92.801503 11.111661 32.312976
7 92.801503 11.262483 32.398592
8 92.801503 11.708804 32.839103
9 92.801503 11.599284 32.739117
10 92.801503 12.17804 32.968825
11 92.801503 12.277506 32.959654
12 92.801503 11.891881 32.633973
13 92.801503 11.941563 32.703989
14 92.801503 12.656176 33.461144
15 92.801503 12.752593 33.614295
16 92.801503 12.539365 33.266854
17 92.801503 12.846505 33.493861
18 92.801503 12.904768 33.57479
19 92.801503 12.813077 33.504791
20 92.801503 13.294002 33.850107
21 92.801503 12.627519 33.358832
22 92.801503 12.364206 33.097036
23 92.801503 12.80809 33.363988
24 92.801503 12.801646 33.253582
25 92.801503 12.758749 33.207498
26 92.801503 13.310252 33.81111
27 92.801503 13.114293 33.807883
28 92.801503 13.038727 33.694981
29 92.801503 12.857931 33.494049
30 92.801503 12.816629 33.357823
31 93.202788 13.486388 33.827996
32 93.202788 13.346634 33.478295
33 93.202788 13.744192 33.780796
34 93.202788 14.144702 34.018187
35 93.202788 14.22702 33.990553
36 93.202788 13.819549 33.826507
37 93.202788 13.691891 33.720172
38 93.202788 13.627825 33.695652
39 93.202788 13.003299 33.27386
40 93.202788 13.022157 33.118111
41 93.202788 12.876832 33.053631
42 93.202788 12.32961 32.658292
43 93.202788 12.52453 32.947833
44 93.202788 12.445795 32.999974
45 93.202788 12.28329 32.956419
46 93.202788 12.254634 32.814568
47 93.202788 11.951184 32.553574
48 93.202788 12.217799 32.780835
49 93.202788 12.225225 32.740395
50 93.202788 12.052081 32.686937
51 93.202788 12.016669 32.675238
52 93.202788 11.682125 32.425025
53 93.202788 11.582054 32.192391
54 93.202788 11.503533 32.381598
55 93.202788 11.718446 32.488455
56 93.202788 11.561558 32.491247
57 93.202788 11.824583 32.641138
58 93.202788 11.610563 32.46466
59 93.202788 11.25476 32.292089
60 93.202788 10.723713 31.811573
61 93.202788 10.640861 31.653966
62 93.202788 10.498779 31.698795
63 92.64704 10.79232 31.924045
64 92.64704 11.241725 32.156192
65 92.64704 11.541391 32.313045
66 92.64704 11.47718 32.383797
67 92.64704 10.926074 31.801215
68 92.64704 11.199743 32.127069
69 92.64704 11.597682 32.430695
70 92.64704 11.833597 32.600686
71 92.64704 11.956727 32.775995
72 92.64704 11.83797 32.608834
73 92.64704 11.650675 32.333858
74 92.64704 11.553268 32.067329
75 92.64704 11.583721 31.802652
76 92.64704 12.245836 32.239672
77 92.64704 12.927128 32.849862
78 92.64704 13.090585 32.796054
79 92.64704 12.917751 32.63562
80 92.64704 12.635871 32.501686
81 92.64704 12.72108 32.613376
82 92.64704 12.796099 32.942278
83 92.64704 12.546732 32.698885
84 92.64704 12.380766 32.559258
85 92.64704 12.921765 33.013789
86 92.64704 13.072112 33.068591
87 92.64704 12.695433 32.732818
88 92.64704 13.151233 32.866161
89 92.64704 13.215001 32.847208
90 92.64704 13.144275 32.724365
91 92.64704 12.678594 32.271668
92 92.64704 13.114295 32.710172
93 92.64704 12.937761 32.438392
94 92.64704 12.724777 32.3017
95 92.64704 12.892922 32.375033
96 92.64704 13.364703 32.858114
97 92.64704 13.645565 32.971445
98 92.64704 13.113318 32.75659
99 92.64704 12.387696 32.369082
