

gen best mean std
0 91.924826 11.543176 31.391797
0 91.924826 11.889433 31.808899
1 91.924826 11.511138 31.471459
2 91.924826 12.0987 31.917709
3 91.924826 11.815282 31.6071
4 91.924826 11.177213 31.130194
5 91.924826 11.200265 31.128153
6 91.924826 10.936804 30.85529
7 91.924826 10.261334 30.460478
8 91.924826 10.447485 30.409457
9 91.924826 10.606931 30.532396
10 91.924826 10.497562 30.494276
11 91.924826 10.555333 30.319425
12 91.924826 10.600009 30.374425
13 91.924826 11.112663 30.714694
14 91.924826 11.393115 30.929639
15 91.924826 10.292821 29.962548
16 91.924826 10.605056 29.881855
17 91.924826 10.431582 29.858094
18 91.924826 10.183235 29.591781
19 91.924826 10.898841 30.253221
20 91.924826 11.542237 30.844659
21 91.924826 11.597569 30.762841
22 91.924826 12.110765 30.982401
23 91.924826 12.362566 31.275614
24 92.596054 12.286002 31.441039
25 92.596054 12.700978 31.943827
26 92.596054 12.371312 31.695382
27 92.596054 12.851449 31.916477
28 92.596054 12.986923 31.984782
29 92.596054 12.869387 31.833933
30 92.643172 13.724472 32.410599
31 92.801503 14.061645 32.65226
32 92.801503 14.163797 32.880957
33 92.801503 13.485579 32.397951
34 92.801503 13.571562 32.447988
35 92.801503 13.390296 32.208061
36 92.801503 12.717537 31.834687
37 92.801503 12.391311 31.557321
38 92.801503 12.288622 31.588324
39 92.801503 12.02562 31.372229
40 92.801503 11.245767 31.061904
41 92.801503 11.424063 31.324941
42 92.801503 11.03044 31.014604
43 92.801503 11.057182 30.867743
44 92.801503 10.93028 30.855709
45 92.801503 10.124253 30.175674
46 92.801503 9.521374 29.5036
47 92.801503 9.583422 29.479769
48 92.801503 9.671749 29.602212
49 92.801503 9.284358 29.333496
50 92.801503 9.657683 29.598015
51 92.801503 9.507488 29.560005
52 92.801503 9.876351 29.677281
53 92.801503 9.77816 29.841669
54 91.924826 9.586351 29.627598
55 91.924826 9.723356 29.671955
56 91.924826 9.711751 29.641005
57 91.924826 10.255601 29.996342
58 91.924826 10.167428 29.750329
59 91.924826 10.453063 30.091442
60 91.924826 10.646213 30.158012
61 91.924826 10.835371 30.245941
62 91.924826 11.16492 30.459111
63 91.924826 11.020672 30.389224
64 91.924826 11.286961 30.596409
65 91.924826 11.365852 30.703528
66 91.924826 11.528903 30.912953
67 91.924826 11.306733 30.83798
68 91.924826 11.054274 30.762242
69 91.924826 10.59715 30.344016
70 91.924826 10.779013 30.450601
71 91.924826 10.384413 30.209674
72 91.924826 10.014678 29.896949
73 91.924826 10.219274 29.972487
74 91.924826 9.966977 29.666907
75 91.924826 9.975047 29.603236
76 91.924826 9.292886 28.935586
77 91.924826 9.209599 29.066769
78 91.924826 8.799665 28.762991
79 91.969562 9.031231 29.281072
80 91.969562 8.543656 28.808063
81 91.924826 7.974442 28.451497
82 91.924826 8.217654 28.684328
83 91.924826 8.866816 29.20806
84 91.924826 8.74897 29.018968
85 91.924826 8.353343 28.562007
86 91.924826 8.413553 28.547033
87 92.64704 8.998485 29.074787
88 92.64704 9.235432 29.190415
89 92.64704 9.682097 29.670367
90 93.072124 10.280985 30.290972
91 92.64704 10.433056 30.343757
92 92.64704 11.090558 30.641323
93 92.64704 10.899867 30.433496
94 92.64704 11.115881 30.55273
95 92.64704 11.007148 30.409822
96 92.64704 10.787925 30.152971
97 92.64704 11.146506 30.530702
98 92.64704 11.137928 30.652428
99 92.64704 11.182363 30.704083
