

gen best mean std
0 48.194865 -2.126942 10.963665
1 48.194865 -2.126942 10.963665
2 48.194865 -2.126942 10.963665
3 48.194865 -2.126942 10.963665
4 48.194865 -2.126942 10.963665
5 48.194865 -2.126942 10.963665
6 48.194865 -2.126942 10.963665
7 48.194865 -2.126942 10.963665
8 48.194865 -2.126942 10.963665
9 48.194865 -2.126942 10.963665
10 48.194865 -2.126942 10.963665
11 48.194865 -2.126942 10.963665
12 48.194865 -2.126942 10.963665
13 48.194865 -2.126942 10.963665
14 48.194865 -2.126942 10.963665
15 48.194865 -2.126942 10.963665
16 48.194865 -2.126942 10.963665
17 48.194865 -2.126942 10.963665
18 48.194865 -2.126942 10.963665
19 48.194865 -2.126942 10.963665
20 48.194865 -2.126942 10.963665
21 48.194865 -2.126942 10.963665
22 48.194865 -2.126942 10.963665
23 48.194865 -2.126942 10.963665
24 48.194865 -2.126942 10.963665
