

gen best mean std
0 65.7894 1.505817 15.575352
0 65.7894 1.814288 15.815449
1 65.7894 2.053476 16.190962
2 65.7894 2.100279 16.18131
3 65.7894 2.020177 16.093407
4 65.7894 1.823712 15.868721
5 65.7894 1.602429 15.472914
6 65.7894 1.608684 15.371214
7 65.7894 1.369917 15.140119
8 65.7894 1.132357 14.760532
9 65.7894 1.053209 14.475467
10 65.7894 0.86342 14.416624
11 65.7894 0.971008 14.428544
12 65.7894 1.003028 14.624511
13 65.7894 0.931369 14.519205
14 65.7894 0.829242 14.2592
15 65.7894 0.693095 13.995761
16 65.7894 0.747358 14.130852
17 65.7894 0.966419 14.269537
18 65.7894 1.161388 14.374241
19 65.7894 1.146316 14.222769
20 65.7894 1.254462 14.298855
21 65.7894 1.228912 14.295602
22 65.7894 1.057796 14.108599
23 65.7894 1.074549 14.192158
24 56.996113 0.931556 13.805105
25 56.996113 1.222613 14.096695
26 56.996113 1.186088 14.060322
27 56.996113 1.185242 14.072725
28 56.996113 1.005143 14.017246
29 56.996113 0.999784 14.072412
30 74.765589 1.291476 14.696844
31 74.765589 1.419572 14.797654
32 74.765589 1.360411 14.768178
33 74.765589 1.342886 14.81626
34 74.765589 1.305716 14.49411
35 74.765589 1.431294 14.307454
36 74.765589 1.200363 14.088389
37 74.765589 1.222498 14.170027
38 85.01004 1.480347 14.958454
39 85.01004 1.759012 15.317279
40 85.01004 1.842136 15.395142
41 85.01004 2.036804 15.586066
42 85.01004 2.092696 15.758251
43 85.01004 2.15157 15.781762
44 85.01004 2.071571 15.677562
45 74.765589 1.918344 15.194089
46 74.765589 1.681374 14.927074
47 74.765589 1.566061 14.890665
48 74.765589 1.581827 14.965854
49 74.765589 1.624419 15.067537
50 74.765589 1.866071 15.162937
51 74.765589 1.818976 15.225683
52 74.765589 1.682171 15.208876
53 74.765589 1.558993 15.089713
54 74.765589 1.813247 15.407645
55 74.765589 1.702772 15.348099
56 74.765589 1.988925 15.663138
57 74.765589 1.726962 15.6758
58 74.765589 1.883019 15.692081
59 66.182889 1.646183 15.073277
60 66.182889 1.624769 14.963498
61 66.182889 1.578024 14.971846
62 66.182889 1.651701 14.959454
63 66.182889 1.630395 14.950496
64 66.182889 1.714202 14.954936
65 66.182889 2.103605 15.310059
66 66.182889 2.306202 15.382433
67 66.182889 2.288467 15.392418
68 66.182889 2.204863 15.25529
69 66.182889 2.323294 15.317316
70 66.182889 2.292301 15.242123
71 66.182889 2.251977 15.169848
72 66.182889 2.008899 14.906757
73 66.182889 1.99272 14.784034
74 66.182889 2.166565 15.033816
75 66.182889 2.599382 15.450246
76 66.182889 2.366981 15.28032
77 66.182889 2.514156 15.479731
78 66.182889 2.423498 15.455491
79 66.182889 2.29829 15.354224
80 74.877507 2.449196 15.713026
81 74.877507 2.430399 15.515851
82 74.877507 2.346127 15.489058
83 74.877507 2.274462 15.538399
84 74.877507 2.079917 15.471537
85 74.877507 2.077866 15.457594
86 74.877507 2.161296 15.558483
87 74.877507 2.165113 15.599754
88 74.877507 2.0969 15.427927
89 74.877507 2.058626 15.553634
90 74.877507 1.976887 15.306851
91 85.39141 2.019826 15.540889
92 85.39141 2.038856 15.569497
93 85.39141 1.759123 15.195701
94 85.39141 1.635322 15.058621
95 87.193424 1.802998 15.60465
96 87.193424 1.924665 16.060391
97 87.193424 2.138316 16.127933
98 74.877507 1.485715 14.758168
99 74.877507 1.447426 14.723473
