

gen best mean std
0 74.742332 -0.018259 12.791667
0 74.742332 0.223355 13.084976
1 74.742332 0.02089 12.764695
2 74.742332 0.149506 12.845099
3 74.742332 0.329756 13.179579
4 74.742332 0.31516 13.129814
5 74.742332 0.410889 13.13102
6 74.742332 0.407849 13.082231
7 74.742332 0.4935 13.13799
8 74.742332 0.475519 13.141637
9 74.742332 0.561239 13.220512
10 74.742332 0.348432 13.005206
11 74.742332 0.580294 13.416476
12 74.742332 0.557464 13.385806
13 74.742332 0.452443 13.217102
14 74.742332 0.429071 13.204645
15 74.742332 0.709647 13.59764
16 74.742332 0.795642 13.679925
17 74.742332 0.796346 13.67958
18 74.742332 1.111617 14.071012
19 74.742332 1.116392 14.099906
20 65.864435 0.877793 13.670878
21 65.864435 0.828844 13.627421
22 65.864435 1.158668 13.835111
23 65.864435 1.197949 13.914927
24 65.864435 1.197393 14.035613
25 65.864435 1.157763 14.026488
26 65.864435 0.983335 13.947848
27 65.864435 1.050905 13.972069
28 65.864435 1.182887 14.059803
29 83.948096 1.354732 14.590706
30 83.948096 1.250307 14.512486
31 83.948096 1.147588 14.442579
32 83.948096 1.303259 14.507139
33 83.948096 1.158859 14.140574
34 83.948096 1.188123 14.171065
35 83.948096 0.863691 13.80657
36 83.948096 0.727121 13.727338
37 83.948096 0.558285 13.613471
38 83.948096 0.552333 13.399382
39 83.948096 0.779033 13.488105
40 83.948096 1.008246 13.900253
41 83.948096 0.950064 13.702769
42 83.948096 1.091577 13.775234
43 83.948096 1.330115 14.016445
44 66.185869 0.766093 12.996431
45 66.185869 0.873762 13.068
46 66.185869 0.984463 13.268566
47 66.185869 1.088109 13.523737
48 66.185869 1.036364 13.48265
49 66.185869 1.016952 13.415646
50 66.185869 1.146703 13.624888
51 66.185869 1.123425 13.557742
52 66.185869 1.093769 13.634419
53 66.185869 1.020029 13.619212
54 66.185869 1.184585 13.875292
55 66.185869 1.277776 14.085294
56 66.185869 1.362184 14.129383
57 66.185869 1.488417 14.229473
58 66.185869 1.527772 14.315484
59 66.185869 1.614155 14.340921
60 65.864435 1.357445 13.886531
61 65.864435 1.40269 13.802054
62 65.864435 1.434085 13.667315
63 65.864435 1.697278 14.003778
64 65.864435 1.915245 14.334246
65 65.864435 1.765136 14.092651
66 65.864435 1.796027 14.166897
67 65.864435 1.822313 14.101245
68 65.864435 1.797418 14.105806
69 65.864435 1.872199 14.322395
70 65.864435 1.593289 14.015935
71 65.864435 1.422509 13.864084
72 65.864435 1.595879 14.185681
73 65.864435 1.577825 13.988224
74 65.864435 1.40282 13.799534
75 65.864435 1.446152 13.831047
76 65.864435 1.401659 13.800412
77 65.864435 1.311427 13.724097
78 65.864435 1.13934 13.594123
79 65.864435 1.469436 13.860333
80 65.864435 1.641551 13.928352
81 65.864435 1.405714 13.797763
82 65.864435 1.180453 13.533611
83 65.864435 1.069931 13.472352
84 65.864435 1.023368 13.30562
85 65.864435 1.14596 13.417338
86 65.864435 0.994241 13.309479
87 65.864435 0.902256 13.295341
88 65.864435 0.953373 13.538491
89 65.864435 0.992626 13.528803
90 65.864435 0.940844 13.480117
91 65.864435 1.08783 13.555673
92 65.864435 1.240931 13.635448
93 65.864435 1.02694 13.393528
94 65.864435 0.886607 13.036581
95 65.864435 0.735964 12.889189
96 65.864435 0.752738 12.932779
97 85.866602 0.809842 13.513924
98 85.866602 0.755971 13.368802
99 85.866602 0.599437 13.32655
