

gen best mean std
0 85.99141 0.130986 14.141083
0 85.99141 0.38292 14.284501
1 85.99141 0.585647 14.843577
2 85.99141 0.564999 14.828779
3 85.99141 0.676086 14.866588
4 85.99141 0.865748 15.41219
5 85.99141 0.559972 15.035433
6 85.985392 0.406493 14.602117
7 85.985392 0.459595 14.671629
8 85.985392 0.647061 14.711265
9 85.985392 0.536449 14.487207
10 85.985392 0.42235 14.33258
11 85.985392 0.275066 14.170367
12 85.985392 0.257485 14.097146
13 85.985392 0.212233 14.02387
14 85.985392 0.325318 14.029523
15 85.985392 0.496137 14.196473
16 87.386285 0.762132 14.88947
17 87.386285 0.870957 15.035705
18 87.386285 0.743567 14.975835
19 87.386285 0.594508 14.728251
20 87.386285 0.76868 15.0603
21 87.386285 0.71091 14.935271
22 87.386285 0.823206 15.10837
23 87.386285 0.95087 15.324645
24 87.386285 0.823751 15.318399
25 87.386285 0.970876 15.502999
26 87.386285 0.932241 15.507449
27 87.386285 0.870869 15.441301
28 87.386285 0.893618 15.455672
29 87.386285 0.919504 15.447721
30 87.386285 0.833174 15.435503
31 87.386285 0.940628 15.446466
32 87.386285 1.186431 15.860134
33 87.386285 1.033152 15.720003
34 87.386285 0.971358 15.692753
35 87.386285 0.768408 15.515449
36 87.386285 0.786161 15.561676
37 87.386285 0.853237 15.620028
38 87.386285 0.721055 15.524469
39 87.386285 0.494575 14.865304
40 87.386285 0.560728 14.919317
41 87.386285 0.496282 14.475987
42 87.386285 0.412611 14.364573
43 87.386285 0.321828 14.325157
44 87.386285 0.549385 14.639512
45 87.386285 0.68285 14.680809
46 87.386285 0.560224 14.512157
47 87.386285 0.435998 14.478596
48 87.386285 0.271814 14.143647
49 87.386285 0.153287 14.182593
50 87.386285 0.394226 14.283389
51 85.438793 0.232666 13.69097
52 85.438793 0.165741 13.621945
53 85.438793 0.036745 13.498926
54 85.438793 0.060794 13.510629
55 85.438793 0.403674 13.778338
56 85.438793 0.515498 13.861812
57 85.438793 0.602689 13.875587
58 85.438793 0.731137 14.14147
59 74.753893 0.684878 13.61463
60 74.753893 0.047711 12.912025
61 74.753893 0.252872 13.21243
62 74.753893 0.424907 13.422531
63 74.753893 0.482413 13.620308
64 74.753893 0.511225 13.794662
65 74.753893 0.395819 13.679752
66 74.753893 0.562764 14.200366
67 65.879703 0.405613 13.717146
68 65.879703 0.285288 13.435933
69 65.879703 0.271868 13.421231
70 65.879703 0.593078 13.926593
71 65.879703 0.571668 13.885627
72 65.879703 0.834757 14.057899
73 65.879703 0.841571 14.021418
74 65.879703 0.940495 14.202309
75 65.879703 1.002511 14.272965
76 74.765589 1.088895 14.488888
77 74.765589 1.105973 14.486686
78 74.765589 1.026988 14.433106
79 74.765589 0.986704 14.441113
80 74.765589 0.958813 14.439502
81 74.765589 1.109461 14.569858
82 74.765589 1.018351 14.543726
83 74.765589 1.138787 14.93177
84 74.765589 1.30686 15.257673
85 74.765589 1.282123 15.260583
86 74.765589 1.153289 15.226724
87 74.765589 1.297663 15.420135
88 74.765589 1.183676 15.15926
89 74.765589 1.353145 15.240969
90 74.765589 1.211525 15.050506
91 74.765589 1.105002 14.953978
92 74.765589 1.074421 14.925571
93 74.765589 1.17876 15.122692
94 74.765589 1.274705 15.174717
95 74.765589 1.400019 15.254659
96 74.765589 1.592977 15.52921
97 74.765589 1.827223 15.649317
98 74.765589 1.662899 15.356892
99 74.755833 1.557179 14.994707
