

gen best mean std
0 48.070411 -2.613041 10.07512
0 48.070411 -2.566472 10.210384
1 48.070411 -2.545611 10.214927
2 48.070411 -2.523526 10.253509
3 48.070411 -2.736019 9.844652
4 48.070411 -2.735367 9.846815
5 48.070411 -2.564839 10.251638
6 48.070411 -2.779052 9.840313
7 48.070411 -2.587116 10.173347
8 48.070411 -2.842224 9.615541
9 48.070411 -3.078233 9.187774
10 48.070411 -2.972626 9.413212
11 48.070411 -2.801582 9.703628
12 48.070411 -2.804504 9.70332
13 48.070411 -2.891832 9.490169
14 48.081106 -2.783311 9.807149
15 48.081106 -2.82637 9.780167
16 48.081106 -2.826565 9.780263
17 48.081106 -2.766125 9.850547
18 48.081106 -2.68235 10.092593
19 48.081106 -2.638463 10.228576
20 48.081106 -2.596617 10.234497
21 48.081106 -2.681185 9.97832
22 48.081106 -2.639732 9.98391
23 48.081106 -2.662396 9.981767
24 48.081106 -2.346386 10.523466
25 48.081106 -2.390267 10.482338
26 48.081106 -2.625318 10.081521
27 48.081106 -2.562139 10.147682
28 48.081106 -2.517194 10.171355
29 48.081106 -2.473914 10.238378
30 48.081106 -2.471798 10.237737
31 48.194865 -2.328113 10.615569
32 48.194865 -2.324311 10.614413
33 48.194865 -2.319038 10.612604
34 48.194865 -2.318587 10.48692
35 48.194865 -2.359402 10.426344
36 48.194865 -2.313212 10.431253
37 48.194865 -2.250492 10.511934
38 48.194865 -2.162267 10.627279
39 48.194865 -2.31252 10.431284
40 48.194865 -2.207279 10.712844
41 48.194865 -2.122627 10.79187
42 48.194865 -2.079301 10.916957
43 48.194865 -1.883996 11.119998
44 48.194865 -1.883107 11.119761
45 48.194865 -1.795832 11.293167
46 48.194865 -1.669304 11.550526
47 48.194865 -1.819273 11.174846
48 48.194865 -1.948466 10.942942
49 48.194865 -1.990795 10.939979
50 48.194865 -1.882929 11.100813
51 48.070411 -2.014444 10.882334
52 48.070411 -2.05734 10.756815
53 48.070411 -1.992437 10.815084
54 48.070411 -2.034976 10.79484
55 48.070411 -2.185323 10.659457
56 48.070411 -2.118304 10.71823
57 48.070411 -2.058779 10.825089
58 48.070411 -2.055888 10.825022
59 48.070411 -2.01214 10.881273
60 48.070411 -2.018701 10.883363
61 48.070411 -2.144269 10.65985
62 48.070411 -2.123453 10.661868
63 48.070411 -1.889824 11.048554
64 48.070411 -1.996851 10.868053
65 48.070411 -2.040437 10.70816
66 48.070411 -1.951387 10.837268
67 48.070411 -1.841925 10.949157
68 48.070411 -1.928638 10.891516
69 48.070411 -2.079303 10.650795
70 48.070411 -2.036124 10.72614
71 48.070411 -2.07824 10.566353
72 48.070411 -2.096086 10.509527
73 48.070411 -2.183322 10.386619
74 48.070411 -2.271863 10.245759
75 48.070411 -2.293817 10.243763
76 48.070411 -2.165674 10.330004
77 48.070411 -2.10084 10.337777
78 48.070411 -2.291941 9.85099
79 48.070411 -2.167008 10.055942
80 48.070411 -2.018635 10.293928
81 48.070411 -2.117264 10.093933
82 48.070411 -2.332436 9.766657
83 48.070411 -2.2912 9.831034
84 48.070411 -2.228737 9.896822
85 48.070411 -2.186906 9.900012
86 48.070411 -2.167319 9.902613
87 48.070411 -2.065926 10.104112
88 48.070411 -2.215225 10.014139
89 48.070411 -2.344104 9.923418
90 48.070411 -2.19475 10.112361
91 48.070411 -2.366155 9.959892
92 48.070411 -2.275092 10.156698
93 48.070411 -2.318738 10.021441
94 48.070411 -2.402226 9.878238
95 48.070411 -2.360485 9.921025
96 48.070411 -2.402828 9.897623
97 48.070411 -2.359021 9.958009
98 48.070411 -2.467984 9.889066
99 48.070411 -2.596407 9.756542
