

gen best mean std
0 92.486571 12.498794 32.620041
0 92.486571 11.991523 32.049544
1 92.486571 12.116708 32.151202
2 92.486571 12.15829 32.170196
3 92.486571 12.070908 32.156378
4 92.486571 12.492925 32.574829
5 92.486571 13.111452 33.024068
6 92.486571 13.012276 32.880028
7 92.486571 12.993282 32.767614
8 92.486571 13.009742 32.733584
9 92.486571 13.273396 32.817484
10 92.486571 13.329682 32.893898
11 92.486571 12.62014 32.526145
12 92.486571 12.197701 32.181682
13 92.486571 12.140887 32.220005
14 92.486571 12.078209 32.284476
15 92.486571 11.862502 32.021553
16 92.486571 12.45259 32.389653
17 92.486571 12.276672 32.120148
18 92.486571 11.745337 31.945027
19 92.486571 11.508585 31.486853
20 92.486571 11.596464 31.677938
21 92.45124 11.010718 31.179
22 92.45124 10.876305 31.12679
23 92.45124 10.580669 30.879582
24 92.45124 10.755697 30.89869
25 92.45124 10.166173 30.265336
26 92.45124 10.29168 30.385059
27 92.45124 10.56061 30.764913
28 92.45124 10.700497 30.964441
29 92.45124 10.643685 31.007346
30 92.45124 11.037523 31.26682
31 91.924826 11.383738 31.597037
32 91.924826 11.823515 31.895547
33 92.45124 11.62755 31.779906
34 92.45124 12.125007 32.175366
35 92.45124 12.257612 32.177663
36 92.45124 12.937772 32.711744
37 92.45124 12.748333 32.486187
38 92.45124 12.034435 32.046047
39 92.45124 11.872383 32.033625
40 92.45124 12.136153 32.232542
41 92.45124 12.005829 32.068251
42 92.45124 12.248423 32.169017
43 91.924826 12.098284 32.112132
44 92.596054 12.109347 32.095417
45 92.596054 11.444355 31.656556
46 92.596054 11.192399 31.739225
47 92.596054 11.099693 31.679614
48 92.596054 10.926849 31.661259
49 92.596054 10.679996 31.614465
50 92.596054 10.568335 31.423155
51 92.596054 10.596479 31.637331
52 92.596054 10.893169 31.833262
53 92.596054 10.64869 31.753288
54 92.596054 10.833353 31.847038
55 92.596054 10.441494 31.493669
56 92.132142 10.563057 31.331517
57 92.132142 10.333874 31.174416
58 92.132142 11.029913 31.616977
59 91.490612 10.94846 31.386993
60 91.490612 10.338539 30.941171
61 91.490612 9.991926 30.649385
62 91.490612 10.191126 30.999754
63 91.490612 9.982059 30.798217
64 91.490612 9.652858 30.392915
65 91.490612 9.946081 30.653783
66 91.931096 9.848239 30.616117
67 91.931096 10.410446 31.217663
68 91.931096 10.713033 31.402536
69 91.931096 10.430061 30.916685
70 91.969562 10.935096 31.597466
71 91.969562 10.921977 31.655992
72 91.969562 11.399784 31.93796
73 91.969562 11.189611 31.755706
74 91.969562 11.891853 32.393168
75 91.969562 12.338234 32.643394
76 91.969562 12.252247 32.620841
77 91.969562 12.41497 32.823335
78 91.969562 12.669457 33.091119
79 91.969562 12.893323 33.336647
80 91.969562 13.425207 33.917316
81 91.969562 12.785769 33.571117
82 91.969562 12.635136 33.317994
83 91.969562 12.717033 33.3238
84 91.969562 12.995056 33.357042
85 91.969562 12.996353 33.354234
86 91.969562 13.375299 33.807494
87 91.969562 13.090918 33.721572
88 91.969562 12.768839 33.43887
89 91.969562 13.063066 33.827819
90 91.969562 13.15462 33.781027
91 91.969562 12.982314 33.751407
92 91.969562 12.771806 33.536201
93 91.969562 12.635071 33.393105
94 91.969562 12.918611 33.581113
95 91.969562 12.776138 33.379361
96 91.969562 12.552981 33.099532
97 91.969562 12.690474 32.949034
98 91.969562 12.51209 33.024375
99 91.969562 13.433938 33.754975
