

gen best mean std
0 92.643172 10.557142 30.114162
0 92.643172 11.233091 30.447635
1 92.643172 12.037344 30.90066
2 92.643172 11.776929 30.667803
3 92.64704 11.795514 30.750608
4 92.64704 11.987547 30.832138
5 92.64704 11.678619 30.579993
6 92.64704 11.612368 30.339238
7 92.64704 12.136625 30.679692
8 92.64704 11.702848 30.638844
9 92.64704 11.771773 30.819643
10 92.64704 11.993302 31.026001
11 92.64704 11.537386 30.881639
12 92.64704 11.537276 30.997542
13 92.64704 10.985343 30.518249
14 92.64704 10.870873 30.42355
15 92.64704 11.280114 30.809888
16 92.64704 11.904646 31.214082
17 92.64704 11.42152 30.628185
18 92.64704 11.653086 30.950093
19 92.64704 11.378802 30.726669
20 92.64704 11.114206 30.641079
21 92.64704 10.778797 30.390807
22 92.64704 11.13645 30.8868
23 92.64704 11.24566 30.864356
24 92.64704 11.066917 30.705072
25 92.64704 10.320029 30.228246
26 92.64704 9.955394 29.786722
27 92.64704 9.82293 29.893299
28 92.64704 10.281134 30.408766
29 92.64704 10.051227 29.92796
30 92.64704 10.22007 30.160041
31 92.64704 10.317726 30.099498
32 92.64704 10.326546 29.916638
33 92.64704 10.822636 30.620968
34 92.64704 10.39679 30.173865
35 92.64704 9.681326 29.839608
36 92.596054 9.711176 29.870841
37 92.596054 9.574489 29.778202
38 92.596054 9.492257 29.723812
39 92.596054 9.117939 29.230834
40 92.596054 9.155478 29.090907
41 92.596054 8.998745 28.755381
42 92.596054 9.310492 28.863739
43 92.596054 9.862973 29.394359
44 92.596054 10.228942 29.696102
45 92.596054 10.24598 29.494869
46 92.596054 10.312315 29.412493
47 92.596054 10.450997 29.398658
48 92.596054 10.590577 29.473457
49 92.596054 10.592326 29.523783
50 91.963047 10.512765 29.309042
51 91.963047 10.491112 29.178768
52 91.963047 10.108315 28.917468
53 91.963047 9.22545 27.774905
54 91.963047 8.628908 27.251581
55 91.963047 8.713017 27.318813
56 91.963047 8.754331 27.303718
57 91.963047 8.426845 27.156705
58 91.963047 8.813384 27.389746
59 91.963047 9.25275 27.893507
60 91.963047 8.597863 27.272606
61 91.963047 8.499443 27.304954
62 91.963047 8.503426 27.415315
63 91.963047 8.550711 27.497178
64 91.963047 8.054267 27.014388
65 91.963047 8.176361 27.162018
66 91.963047 8.304141 27.468994
67 91.963047 8.449918 27.512882
68 91.963047 8.578794 27.571375
69 91.963047 9.624579 28.716295
70 91.963047 9.537327 28.734536
71 92.44704 9.903566 29.485278
72 92.44704 10.222828 29.643858
73 92.44704 10.283837 29.756304
74 92.44704 10.454245 30.03192
75 92.44704 10.134521 29.936365
76 92.44704 10.209643 30.105821
77 92.44704 10.666383 30.572616
78 92.44704 11.203708 31.223644
79 92.44704 10.563235 30.771732
80 92.44704 10.455911 30.738429
81 92.44704 10.799769 30.981177
82 92.44704 10.891671 31.204997
83 92.44704 10.581978 30.938323
84 92.44704 10.316078 30.546331
85 92.44704 10.296432 30.494715
86 92.44704 10.155009 30.230925
87 92.44704 9.827085 30.123827
88 92.44704 9.721222 30.072784
89 92.44704 9.858169 30.28408
90 92.44704 9.443363 29.89155
91 92.385064 8.86832 29.253259
92 92.407043 9.221696 29.606386
93 92.407043 9.159594 29.695088
94 92.407043 8.538156 28.982514
95 92.407043 8.303781 28.882533
96 92.407043 8.687939 29.112417
97 92.407043 8.572699 28.973805
98 92.407043 8.02223 28.436788
99 92.407043 7.795146 28.336931
