

gen best mean std
0 86.19141 0.823044 13.703737
0 57.494668 0.42221 12.902909
1 57.494668 0.547731 13.015913
2 57.494668 0.595415 13.100424
3 57.494668 0.332561 12.739928
4 57.494668 0.250983 12.704616
5 57.494668 0.160155 12.612773
6 57.494668 -0.33673 11.933339
7 57.494668 -0.30182 11.98009
8 57.494668 -0.293765 11.984939
9 57.494668 -0.062253 12.402969
10 65.755833 0.044673 12.718747
11 85.765589 0.339006 13.424721
12 85.765589 0.458386 13.472174
13 65.755833 0.151365 12.805754
14 65.755833 -0.017544 12.663066
15 65.755833 -0.019943 12.58759
16 65.755833 -0.00811 12.584103
17 65.755833 0.204639 12.778007
18 65.755833 0.224568 12.77762
19 65.755833 -0.080163 12.307043
20 65.755833 -0.041498 12.305616
21 65.769519 0.218998 12.79433
22 65.769519 0.023171 12.637645
23 65.769519 -0.233557 12.390344
24 65.769519 -0.385984 12.203719
25 65.769519 -0.479135 12.157492
26 65.769519 -0.325095 12.266745
27 65.769519 -0.298229 12.231023
28 65.769519 -0.332421 12.184481
29 65.769519 -0.126484 12.319479
30 65.769519 -0.332884 11.982696
31 65.769519 -0.179433 12.111445
32 65.769519 -0.404037 12.005113
33 65.769519 -0.420877 11.716011
34 65.769519 -0.461637 11.897933
35 65.769519 -0.404275 11.980245
36 65.769519 -0.378725 12.055497
37 65.769519 -0.218535 12.253165
38 65.769519 0.126705 12.699435
39 65.769519 0.16936 12.613467
40 65.769519 0.462047 13.096821
41 65.769519 0.471154 13.177694
42 65.769519 0.464672 13.391658
43 65.750025 0.34235 13.254357
44 65.750025 0.454113 13.282323
45 65.750025 0.688106 13.575501
46 85.99141 1.068124 14.481183
47 85.99141 1.158868 14.544887
48 85.99141 1.378468 14.635245
49 85.99141 1.572946 14.771725
50 85.99141 1.468112 14.741319
51 85.99141 1.481477 14.795874
52 85.99141 1.542323 14.976963
53 85.99141 1.52225 15.007405
54 85.99141 1.397754 14.761775
55 85.99141 1.207386 14.51732
56 85.99141 1.272846 14.539699
57 85.99141 1.271338 14.564347
58 85.99141 1.395292 14.628697
59 85.99141 1.153017 14.20614
60 85.99141 1.078063 14.126223
61 85.99141 1.357647 14.508629
62 85.99141 1.369276 14.481858
63 85.99141 1.309003 14.272578
64 85.99141 1.538568 14.493012
65 85.99141 1.212636 14.102038
66 85.99141 1.193162 14.016096
67 85.99141 1.017679 13.907171
68 57.494668 0.842869 13.317817
69 57.494668 0.870509 13.125131
70 57.494668 0.873269 13.058424
71 57.494668 0.725171 12.943305
72 57.494668 0.645702 12.816851
73 57.494668 0.581221 12.738582
74 57.494668 0.470151 12.725038
75 57.494668 0.579767 12.910059
76 57.494668 0.440193 12.872982
77 57.494668 0.562489 12.976194
78 57.494668 0.506924 12.893207
79 88.759745 0.8036 13.634814
80 88.759745 0.85411 13.671276
81 57.494668 0.526154 12.944858
82 57.494668 0.890011 13.391223
83 57.494668 1.021602 13.46178
84 57.494668 1.065806 13.610115
85 57.494668 0.853598 13.458868
86 57.494668 0.825592 13.414162
87 57.494668 0.512145 13.115619
88 57.494668 0.520912 13.103128
89 57.494668 0.382949 12.901346
90 57.494668 0.514003 13.059546
91 57.494668 0.404489 13.181657
92 57.494668 0.431492 13.157121
93 57.494668 0.297746 12.885013
94 57.494668 0.500757 13.010352
95 57.494668 0.561262 13.153071
96 57.494668 0.643428 13.259764
97 65.740419 0.700148 13.507236
98 65.755833 0.875429 13.81401
99 65.755833 0.923144 13.845217
