

gen best mean std
0 48.013548 -3.123113 8.679201
0 48.013548 -3.097026 8.682209
1 48.013548 -3.121232 8.678563
2 48.013548 -2.993697 8.880725
3 48.013548 -2.973127 8.885134
4 48.013548 -2.886394 9.006752
5 48.013548 -3.099773 8.482582
6 48.013548 -3.163574 8.467174
7 48.013548 -3.20612 8.457389
8 48.013548 -3.122618 8.699769
9 48.013548 -3.16827 8.624221
10 48.013548 -3.211641 8.454904
11 48.013548 -3.233112 8.45103
12 48.013548 -3.255434 8.446312
13 48.013548 -3.297694 8.366764
14 48.013548 -3.342965 8.285269
15 48.013548 -3.449722 8.024661
16 47.27737 -3.515601 7.716278
17 47.27737 -3.520162 7.717509
18 47.27737 -3.542892 7.710746
19 47.27737 -3.497604 7.797597
20 47.27737 -3.543177 7.663271
21 47.27737 -3.778035 7.174395
22 47.27737 -3.799347 7.085214
23 47.27737 -3.780021 7.092478
24 47.27737 -3.800866 7.056269
25 39.070411 -3.776149 6.942332
26 39.070411 -3.922972 6.550061
27 39.070411 -3.903911 6.559588
28 39.070411 -3.837984 6.672726
29 39.070411 -3.733067 6.939404
30 39.070411 -3.777983 6.89668
31 48.013548 -3.583184 7.389243
32 48.013548 -3.429767 7.766986
33 48.013548 -3.390506 7.779751
34 48.013548 -3.221015 8.207766
35 48.013548 -3.070497 8.493654
36 48.013548 -3.092831 8.524415
37 48.013548 -3.135035 8.514982
38 48.013548 -3.110557 8.519245
39 48.013548 -3.065817 8.59573
40 48.013548 -3.002185 8.71466
41 48.013548 -2.896555 8.889327
42 48.013548 -2.8317 8.965024
43 48.013548 -2.808898 8.968279
44 48.013548 -2.914808 8.866526
45 48.013548 -3.041516 8.622639
46 48.013548 -3.063226 8.618039
47 48.013548 -2.978982 8.701697
48 48.013548 -2.99877 8.697907
49 48.013548 -2.698096 9.3246
50 48.013548 -2.632295 9.39626
51 48.013548 -2.632052 9.396121
52 48.013548 -2.609296 9.399989
53 48.013548 -2.629559 9.254731
54 48.013548 -2.541271 9.368337
55 48.013548 -2.58112 9.483011
56 48.013548 -2.560149 9.506602
57 48.013548 -2.537011 9.611245
58 48.013548 -2.449019 9.819349
59 48.013548 -2.454797 9.819643
60 48.013548 -2.390886 9.884963
61 48.013548 -2.605461 9.460735
62 48.013548 -2.517836 9.591246
63 48.013548 -2.732142 9.174379
64 48.013548 -2.730738 9.297462
65 48.013548 -2.750989 9.293165
66 48.013548 -2.623733 9.649674
67 48.013548 -2.474744 9.847777
68 48.013548 -2.369382 9.975157
69 48.013548 -2.414694 9.914291
70 48.013548 -2.583689 9.685079
71 48.013548 -2.498205 9.73673
72 48.013548 -2.45623 9.936
73 48.013548 -2.372354 10.137482
74 48.139214 -2.327311 10.387803
75 48.139214 -2.325785 10.387288
76 48.139214 -2.415828 10.26705
77 48.139214 -2.373037 10.292921
78 48.139214 -2.415195 10.231391
79 48.139214 -2.397847 10.235203
80 48.139214 -2.334078 10.263136
81 48.139214 -2.395363 10.237412
82 48.139214 -2.524895 10.108541
83 48.139214 -2.676389 9.876117
84 48.139214 -2.848809 9.594297
85 48.139214 -2.67855 9.935375
86 48.139214 -2.700601 9.930967
87 48.139214 -2.614646 10.020099
88 48.139214 -2.657976 9.957819
89 48.139214 -2.574069 10.283523
90 48.139214 -2.46764 10.42651
91 48.139214 -2.3833 10.562226
92 48.139214 -2.489308 10.401426
93 48.139214 -2.596668 10.180643
94 48.139214 -2.617029 10.177485
95 48.139214 -2.490427 10.379518
96 48.139214 -2.493595 10.323507
97 48.139214 -2.620271 10.063461
98 48.139214 -2.834516 9.643147
99 48.139214 -2.813732 9.70718
