

gen best mean std
0 92.937405 11.091011 31.397833
0 92.937405 11.079372 31.497838
1 92.937405 11.453848 31.87571
2 92.937405 11.849151 32.441345
3 92.937405 11.740242 32.460986
4 92.937405 11.677986 32.365764
5 92.937405 11.314225 31.944412
6 92.937405 11.700758 32.173142
7 92.937405 12.264085 32.575466
8 92.937405 12.646156 32.815905
9 92.690612 12.257717 32.544697
10 92.690612 11.164073 31.683466
11 92.690612 11.233836 31.836854
12 92.690612 11.415772 31.816464
13 92.690612 12.22991 32.398985
14 92.596054 12.190049 32.199247
15 92.596054 12.413969 32.403324
16 92.596054 12.151261 32.093217
17 92.596054 12.478387 32.430031
18 92.596054 11.871675 31.957501
19 92.596054 12.058975 32.090519
20 92.596054 11.414631 31.591798
21 92.596054 11.735404 31.643998
22 92.596054 11.662701 31.544262
23 92.596054 11.687692 31.493599
24 92.596054 11.421596 31.209872
25 92.596054 11.195354 30.937707
26 92.596054 11.422433 30.808832
27 91.93704 11.033519 30.344293
28 91.93704 11.171884 30.555852
29 91.93704 11.019198 30.391745
30 91.93704 11.207885 30.531175
31 91.93704 11.346716 30.393215
32 91.93704 11.130081 30.287922
33 91.93704 11.10777 30.284869
34 91.93704 10.542498 29.861798
35 91.93704 9.901017 29.156015
36 91.912404 9.998029 29.003822
37 91.912404 10.05798 29.292678
38 91.912404 10.168578 29.23469
39 91.912404 9.796806 28.922538
40 91.969562 10.007388 29.359756
41 91.969562 10.070534 29.427003
42 91.969562 9.954857 29.372299
43 92.04704 9.876536 29.346046
44 92.04704 9.598527 29.290841
45 92.04704 9.406115 29.205523
46 92.04704 9.350411 29.392404
47 92.04704 9.64304 29.592989
48 92.04704 9.792774 29.801167
49 92.04704 9.595703 29.729529
50 92.04704 9.037308 29.211294
51 92.04704 8.932136 29.122746
52 92.04704 8.552641 28.663918
53 92.04704 8.524194 28.708351
54 92.04704 8.351604 28.585394
55 92.04704 8.31579 28.765745
56 92.04704 8.588805 29.067363
57 92.04704 9.032795 29.36615
58 92.04704 9.341149 29.652938
59 92.04704 9.124763 29.508554
60 92.04704 9.357549 29.794527
61 92.04704 9.767466 30.191763
62 92.04704 9.27922 29.648273
63 92.04704 9.366653 29.66534
64 92.04704 9.712409 29.743052
65 91.912404 9.183429 29.153802
66 92.64704 9.58479 29.690009
67 92.64704 10.025247 30.212064
68 92.64704 10.583678 30.950277
69 92.64704 10.550524 31.070125
70 92.64704 10.574259 30.913359
71 92.64704 10.427016 30.883475
72 92.64704 10.789807 31.251543
73 92.64704 10.739825 31.283925
74 92.64704 10.982795 31.375936
75 92.64704 11.177719 31.529933
76 92.64704 10.986761 31.507736
77 93.207043 11.499607 32.145087
78 93.207043 11.845588 32.62215
79 93.207043 11.462012 32.330645
80 93.207043 11.971647 32.620944
81 93.207043 12.221934 33.040235
82 93.207043 11.694138 32.501978
83 93.207043 11.164002 32.086711
84 93.207043 11.141689 32.094937
85 93.207043 10.944706 31.949761
86 93.207043 11.172653 31.98865
87 93.207043 11.203352 32.034966
88 93.207043 11.406633 32.346502
89 93.207043 11.698229 32.30276
90 93.207043 11.945161 32.545742
91 93.207043 10.723292 31.479983
92 93.207043 10.824682 31.509144
93 93.207043 11.294192 31.791251
94 93.207043 10.843731 31.323449
95 93.207043 10.663176 31.20055
96 93.207043 11.015175 31.284453
97 93.207043 10.327364 31.018336
98 93.207043 10.478006 31.168096
99 93.207043 10.757265 31.339939
