

gen best mean std
0 75.358093 0.471642 13.4286
0 75.358093 0.517188 13.412674
1 75.358093 0.680177 13.490688
2 75.358093 0.48493 13.169642
3 75.358093 0.760756 13.519271
4 75.358093 0.885146 13.673984
5 75.358093 1.025152 13.981499
6 75.358093 1.014524 14.191826
7 75.358093 0.917943 14.143766
8 75.358093 1.110484 14.405585
9 75.358093 0.754607 14.056124
10 75.358093 0.810332 14.048738
11 75.358093 0.856619 14.090626
12 75.358093 0.925463 14.157274
13 75.358093 1.160604 14.296926
14 75.358093 1.070042 14.27396
15 75.358093 0.889409 14.104249
16 75.358093 0.651029 13.811611
17 75.358093 0.591894 13.735622
18 75.358093 1.028345 14.163634
19 75.358093 0.952446 14.006688
20 75.358093 0.903923 14.014027
21 75.358093 1.029858 14.261048
22 75.358093 1.024973 14.373393
23 75.358093 1.122973 14.624704
24 75.358093 1.168372 14.682364
25 75.358093 1.216622 14.68895
26 75.358093 1.023204 14.337405
27 75.358093 1.123947 14.556344
28 75.358093 1.11752 14.340823
29 75.358093 1.462954 14.714226
30 75.358093 1.547973 14.942068
31 75.358093 1.679279 15.015922
32 75.358093 1.73013 15.079726
33 75.358093 1.724109 15.043192
34 75.358093 1.537113 14.775218
35 75.358093 1.514168 14.779487
36 75.358093 1.435844 14.642044
37 75.358093 1.476446 14.701801
38 75.358093 1.429764 14.655301
39 75.358093 1.520249 14.582134
40 75.358093 1.316082 14.517858
41 75.358093 1.246065 14.552453
42 75.358093 1.287577 14.736285
43 75.358093 1.334553 14.846831
44 75.358093 1.039745 14.338406
45 75.358093 0.997591 14.299106
46 75.358093 0.616079 13.830986
47 75.358093 0.933557 14.270607
48 75.358093 0.712033 14.016255
49 75.358093 0.809971 14.078954
50 75.358093 0.835407 14.046006
51 75.358093 0.947932 14.170614
52 75.358093 0.913107 14.136008
53 75.358093 0.849797 13.942545
54 75.358093 0.841403 14.169207
55 75.358093 0.873334 14.132263
56 75.358093 0.82847 13.897258
57 75.358093 0.73233 13.855354
58 75.358093 0.626224 13.62258
59 75.358093 0.722645 13.69236
60 75.358093 0.764866 14.082752
61 75.358093 0.617414 13.788393
62 75.358093 0.860271 13.903077
63 75.358093 0.928863 13.978742
64 75.358093 0.893829 13.945336
65 75.358093 0.720453 13.479046
66 75.358093 0.629299 13.444074
67 75.358093 1.099923 13.903728
68 75.358093 1.058795 13.798077
69 75.358093 0.731535 13.606062
70 75.358093 0.826548 13.615391
71 75.358093 0.93782 13.693547
72 75.358093 0.880488 13.507259
73 75.358093 0.899205 13.498872
74 75.358093 1.102641 13.677326
75 75.358093 1.264441 13.795256
76 75.358093 1.056353 13.524248
77 75.358093 1.29604 13.729248
78 75.358093 1.342166 13.557503
79 75.358093 1.606073 13.938797
80 75.358093 1.450428 13.788786
81 75.358093 1.302952 13.819595
82 75.358093 1.419453 13.821688
83 75.358093 1.596264 13.860336
84 75.358093 1.601464 13.811392
85 75.358093 1.558109 13.813548
86 75.358093 1.896816 14.396023
87 75.358093 2.008341 14.453774
88 75.358093 2.519675 14.968176
89 75.358093 2.262719 14.483318
90 75.358093 2.1304 14.415003
91 75.358093 1.98296 14.345391
92 75.358093 1.897627 14.349063
93 75.358093 1.631114 14.257912
94 75.358093 1.684966 14.478659
95 75.358093 1.794478 14.521386
96 75.358093 1.783155 14.435167
97 75.358093 1.773113 14.446088
98 75.358093 1.642916 14.303693
99 75.358093 1.659307 14.319437
