

gen best mean std
0 39.179917 -3.841492 7.925657
0 48.051965 -3.596553 8.439131
1 48.065106 -3.468503 8.806044
2 48.065106 -3.276981 9.209952
3 48.065106 -3.254928 9.35697
4 48.065106 -3.277958 9.352888
5 48.065106 -3.279131 9.353255
6 48.065106 -3.277353 9.352821
7 48.065106 -3.2557 9.357374
8 48.065106 -3.128231 9.585734
9 48.065106 -3.236588 9.361474
10 48.065106 -3.150117 9.440702
11 48.065106 -3.321908 9.218017
12 48.065106 -3.432562 8.89811
13 48.065106 -3.282786 9.205168
14 48.065106 -3.219539 9.282108
15 48.065106 -3.132704 9.384437
16 48.065106 -3.024529 9.48681
17 48.065106 -2.982538 9.555786
18 48.065106 -2.789068 9.845905
19 48.065106 -3.046372 9.385092
20 48.065106 -3.046548 9.385142
21 48.065106 -3.023391 9.390103
22 48.065106 -3.042756 9.323975
23 48.065106 -3.067371 9.320632
24 48.065106 -3.387418 8.433157
25 48.065106 -3.387685 8.433181
26 48.065106 -3.450601 8.348677
27 48.065106 -3.5385 8.319514
28 39.013548 -3.604101 8.021474
29 39.013548 -3.496388 8.100482
30 39.013548 -3.604856 7.830617
31 39.013548 -3.649314 7.645838
32 39.013548 -3.605365 7.732829
33 48.013548 -3.45956 8.137569
34 48.013548 -3.501918 8.053929
35 48.013548 -3.543053 8.017508
36 48.013548 -3.480813 8.10806
37 48.013548 -3.501025 8.101644
38 48.013548 -3.499056 8.101188
39 48.013548 -3.436128 8.190284
40 39.013548 -3.603809 7.710296
41 39.013548 -3.560385 7.797488
42 39.013548 -3.582767 7.791442
43 39.013548 -3.646078 7.698185
44 39.013548 -3.53926 7.973245
45 39.013548 -3.582434 7.887522
46 39.013548 -3.583804 7.838536
47 39.013548 -3.605303 7.756186
48 39.013548 -3.671077 7.661553
49 39.013548 -3.648739 7.668016
50 47.805595 -3.519178 8.066429
51 47.805595 -3.49855 8.072651
52 47.805595 -3.43401 8.161614
53 47.805595 -3.370147 8.226452
54 47.805595 -3.349286 8.232091
55 47.805595 -3.371186 8.226779
56 47.805595 -3.413288 8.192066
57 47.805595 -3.32843 8.44306
58 47.805595 -3.264175 8.525566
59 47.805595 -3.371201 8.36349
60 47.805595 -3.327933 8.531603
61 47.805595 -3.412907 8.375553
62 39.086497 -3.646875 7.719376
63 39.086497 -3.646469 7.793654
64 39.086497 -3.707147 7.747807
65 39.086497 -3.727574 7.740772
66 39.086497 -3.643866 8.009572
67 39.086497 -3.619456 8.041829
68 39.086497 -3.601257 8.120225
69 39.086497 -3.516081 8.208077
70 39.086497 -3.473633 8.379355
71 39.086497 -3.496585 8.372485
72 39.142067 -3.498135 8.373632
73 39.142067 -3.563159 8.286949
74 39.142067 -3.502446 8.460279
75 39.142067 -3.460046 8.559525
76 39.142067 -3.419747 8.638318
77 39.142067 -3.419517 8.638382
78 39.142067 -3.333564 8.877059
79 39.142067 -3.204021 9.117124
80 39.142067 -3.247944 9.108258
81 39.142067 -3.247572 9.108027
82 39.142067 -3.270823 9.102452
83 39.046757 -3.445103 8.783708
84 39.046757 -3.423145 8.788932
85 39.046757 -3.446786 8.716612
86 39.046757 -3.574623 8.529614
87 39.046757 -3.705958 8.26729
88 39.046757 -3.706998 8.267644
89 39.046757 -3.688389 8.275739
90 39.046757 -3.665144 8.28143
91 39.046757 -3.455453 8.779985
92 39.046757 -3.520593 8.697394
93 48.191858 -3.391438 9.054274
94 48.191858 -3.199635 9.400234
95 48.191858 -3.005375 9.637147
96 48.191858 -2.960937 9.701006
97 48.191858 -3.192928 9.267272
98 48.191858 -3.187906 9.265887
99 48.191858 -3.210517 9.199568
