

gen best mean std
0 92.44704 10.362134 30.059655
0 92.44704 10.369874 30.055842
1 92.44704 10.100904 29.929426
2 92.44704 9.546791 29.536663
3 92.44704 9.443874 29.196252
4 92.44704 9.975082 29.695699
5 92.44704 9.954039 29.631918
6 92.002788 9.911818 29.548173
7 92.002788 9.778605 29.160411
8 92.002788 9.654314 28.989053
9 92.286794 9.216998 28.524003
10 92.286794 9.427339 28.931605
11 92.286794 8.987315 28.656217
12 92.286794 8.273043 28.061771
13 92.286794 8.760972 28.428118
14 92.286794 8.543975 28.43702
15 92.286794 8.99145 28.697864
16 92.286794 8.964019 28.655767
17 92.286794 9.455512 29.443968
18 92.286794 9.311156 29.470807
19 92.286794 9.427277 29.355058
20 92.286794 10.443185 30.107455
21 92.286794 10.423414 30.046513
22 92.002788 9.839055 29.445977
23 92.002788 9.738918 29.587335
24 92.002788 9.809284 29.650386
25 92.002788 9.6463 29.457811
26 92.002788 10.06666 29.820608
27 92.002788 9.867938 29.599477
28 92.002788 9.65628 29.440347
29 92.002788 9.962759 29.565435
30 92.002788 10.648376 30.214965
31 92.002788 10.454862 30.056433
32 92.002788 10.602185 30.353913
33 92.002788 10.689836 30.600908
34 92.002788 10.847408 30.518554
35 93.207043 10.914487 30.790626
36 93.207043 10.875754 30.894945
37 93.207043 10.085589 30.415393
38 93.207043 10.254912 30.52394
39 93.207043 9.970627 30.418956
40 93.207043 9.739282 30.364092
41 93.207043 10.119954 30.842323
42 93.207043 10.151005 30.675922
43 93.207043 10.109125 30.6328
44 93.207043 10.339834 30.797443
45 93.207043 10.272709 30.663188
46 93.207043 10.268397 30.636855
47 93.207043 10.266599 30.636273
48 92.73194 10.290369 30.476987
49 92.73194 10.388391 30.410042
50 92.73194 10.344119 30.303692
51 92.73194 10.063398 30.233812
52 92.73194 9.867171 30.083258
53 92.73194 9.752876 29.849039
54 92.73194 9.351707 29.560035
55 92.73194 9.190153 29.418688
56 92.73194 9.545389 29.56832
57 92.73194 9.751136 29.567481
58 92.73194 9.329056 29.04967
59 92.73194 9.446189 29.297741
60 92.73194 9.834145 29.535503
61 92.73194 9.98844 29.594954
62 92.73194 10.289322 29.775846
63 92.73194 9.658005 29.133285
64 92.73194 9.805662 29.344798
65 92.73194 10.362751 29.86419
66 92.73194 10.563428 30.122203
67 92.73194 10.601194 30.159766
68 92.73194 10.686474 30.187895
69 92.73194 10.849658 30.447357
70 92.73194 10.885548 30.225019
71 92.690612 10.939333 30.327821
72 92.690612 10.782275 30.156956
73 92.690612 10.69342 30.075307
74 92.690612 10.909053 30.639928
75 92.690612 11.429942 31.060526
76 92.690612 11.489431 31.056438
77 92.690612 11.230779 30.726177
78 92.002788 11.381767 30.78785
79 92.002788 11.63056 31.014981
80 92.002788 11.91005 31.443363
81 92.002788 11.707017 31.451707
82 93.409567 11.787332 31.588405
83 93.409567 11.702369 31.599744
84 93.409567 11.488005 31.381763
85 93.409567 11.290049 31.264411
86 93.409567 10.978898 30.767564
87 93.409567 10.811284 30.882141
88 93.409567 11.647695 31.678095
89 93.409567 11.645246 31.731934
90 93.409567 11.402537 31.549271
91 93.409567 11.154905 31.347496
92 93.409567 10.982543 31.338218
93 93.409567 11.434223 31.575719
94 93.409567 11.440416 31.690916
95 93.409567 10.764713 31.103963
96 93.409567 11.060777 31.480634
97 93.409567 10.915793 31.288998
98 93.409567 11.637044 31.877025
99 93.409567 11.745739 31.862082
