

gen best mean std
0 48.2699 -2.629451 9.797459
0 48.2699 -2.515805 10.003873
1 48.2699 -2.389635 10.202374
2 39.203942 -2.478344 10.038014
3 39.203942 -2.433275 10.043991
4 39.203942 -2.432832 10.043842
5 39.203942 -2.496104 10.016629
6 39.203942 -2.75211 9.571372
7 39.203942 -2.730996 9.574797
8 39.203942 -2.432125 10.120705
9 39.203942 -2.325335 10.320613
10 39.203942 -2.40547 10.161902
11 39.203942 -2.36314 10.296526
12 39.203942 -2.447435 10.099711
13 39.203942 -2.340578 10.298434
14 39.203942 -2.17101 10.535495
15 39.203942 -2.362871 10.314628
16 39.203942 -2.492063 10.113771
17 39.203942 -2.531064 10.051518
18 39.203942 -2.490201 10.113995
19 39.203942 -2.621806 9.906241
20 39.203942 -2.619632 9.905594
21 39.203942 -2.639808 9.690945
22 39.203942 -2.464067 9.894185
23 39.203942 -2.570666 9.821563
24 39.203942 -2.590252 9.818084
25 39.203942 -2.482576 9.948277
26 39.203942 -2.719599 9.60246
27 39.203942 -2.935895 9.161051
28 39.203942 -3.104223 8.728633
29 39.203942 -2.934167 8.872799
30 39.179917 -3.144616 8.540308
31 39.179917 -3.098904 8.704181
32 39.179917 -3.058004 8.734158
33 39.179917 -2.9684 8.815723
34 39.179917 -3.053119 8.579158
35 39.179917 -2.949345 8.735258
36 39.179917 -2.926574 8.7389
37 39.179917 -2.885641 8.813249
38 39.179917 -2.994299 8.658872
39 39.179917 -2.80025 8.894593
40 39.179917 -2.737368 8.970834
41 39.179917 -2.822319 8.74079
42 39.179917 -2.886285 8.596999
43 39.174 -2.887211 8.595223
44 39.174 -2.927893 8.589497
45 39.174 -2.841199 8.80299
46 39.174 -2.8871 8.730721
47 39.176954 -2.669188 9.193593
48 39.176954 -2.607911 9.406862
49 39.176954 -2.75908 9.260073
50 39.176954 -2.696379 9.333249
51 39.176954 -2.570518 9.433449
52 57.013548 -2.462316 9.765008
53 57.013548 -2.442811 9.835132
54 57.013548 -2.357518 9.903097
55 57.013548 -2.248925 9.990911
56 57.013548 -2.269381 9.948286
57 57.013548 -2.200839 10.012453
58 57.013548 -2.090974 10.211956
59 57.013548 -2.009855 10.404911
60 57.013548 -2.226729 10.086592
61 57.013548 -2.290427 10.022781
62 39.256997 -2.439567 9.596174
63 39.256997 -2.395106 9.715336
64 39.256997 -2.332974 9.777878
65 39.256997 -2.330443 9.780896
66 39.256997 -2.417316 9.590303
67 39.256997 -2.545961 9.451888
68 39.256997 -2.479761 9.54395
69 39.256997 -2.435535 9.568977
70 39.256997 -2.562301 9.429504
71 39.256997 -2.605428 9.3815
72 39.256997 -2.669625 9.352662
73 39.256997 -2.689193 9.307374
74 39.256997 -2.879335 8.852199
75 39.256997 -2.816472 8.969887
76 39.256997 -2.729942 9.195434
77 48.023649 -2.538085 9.589801
78 48.023649 -2.521519 9.592709
79 48.023649 -2.46088 9.662416
80 48.023649 -2.419239 9.653618
81 48.023649 -2.486731 9.44514
82 48.023649 -2.508571 9.485635
83 48.023649 -2.761505 8.970792
84 48.023649 -2.584085 9.269833
85 48.023649 -2.371043 9.7018
86 48.023649 -2.521557 9.465455
87 48.023649 -2.500022 9.529029
88 48.023649 -2.543502 9.380701
89 48.023649 -2.456366 9.593022
90 48.023649 -2.438195 9.596617
91 48.023649 -2.526587 9.456002
92 48.023649 -2.334585 9.757459
93 48.023649 -2.423739 9.630782
94 48.023649 -2.401969 9.634063
95 48.023649 -2.401253 9.633818
96 48.023649 -2.575734 9.471285
97 48.023649 -2.470392 9.570681
98 48.023649 -2.534164 9.501294
99 48.023649 -2.448829 9.693039
