

gen best mean std
0 57.375982 -0.362694 12.181867
0 74.87095 0.140246 13.235783
1 74.87095 0.124339 13.200742
2 74.87095 0.063657 12.963801
3 74.87095 0.099922 13.115842
4 74.87095 0.157634 13.125515
5 74.87095 -0.070778 12.469615
6 74.87095 0.118883 12.640237
7 74.87095 0.153899 12.730037
8 74.87095 0.24464 12.784203
9 74.87095 0.238118 12.827746
10 74.87095 0.033358 12.550264
11 74.87095 -0.116832 12.287942
12 74.87095 -0.14417 12.366694
13 74.87095 0.01704 12.49349
14 74.87095 0.212503 12.63313
15 74.87095 0.229251 12.676411
16 74.87095 0.37422 12.831427
17 74.87095 0.492933 13.01243
18 74.87095 0.395598 12.933132
19 74.87095 0.32687 12.933603
20 74.87095 -0.011248 12.462299
21 74.87095 0.141642 12.594889
22 74.87095 0.271268 12.955172
23 74.87095 0.472093 13.278961
24 74.87095 0.44796 13.258541
25 74.87095 0.374947 13.220083
26 74.87095 0.501512 13.428129
27 74.87095 0.839392 13.715458
28 74.87095 0.849861 13.642076
29 74.87095 0.93831 13.800816
30 74.87095 1.343516 13.973294
31 74.87095 1.323748 13.881528
32 74.87095 1.315959 13.810118
33 65.775442 1.128833 13.533049
34 56.742332 0.844936 13.058835
35 56.742332 0.866442 13.053504
36 56.742332 0.895836 13.077774
37 56.742332 0.901225 13.059639
38 56.742332 0.780935 12.789325
39 56.742332 0.717005 12.782821
40 56.742332 0.757527 12.834271
41 56.993647 0.799967 13.029068
42 56.993647 0.639636 13.00851
43 56.993647 0.766023 13.154023
44 56.993647 0.685897 13.113558
45 56.993647 0.736529 13.266512
46 56.993647 0.670727 13.218047
47 56.993647 0.711981 13.163223
48 56.993647 0.409799 12.932586
49 56.993647 0.412094 12.892871
50 56.993647 0.427708 12.916876
51 56.993647 0.360846 12.803377
52 56.993647 0.271887 12.679157
53 56.742332 0.037762 12.275545
54 56.742332 0.07923 12.359025
55 56.742332 0.118188 12.429779
56 56.742332 0.284092 12.728269
57 56.742332 0.019336 12.512932
58 56.742332 -0.257022 12.280408
59 56.742332 -0.35716 12.112771
60 56.742332 -0.199294 12.382127
61 56.742332 -0.133651 12.424209
62 56.742332 -0.216939 12.198175
63 56.742332 -0.39148 11.981934
64 56.742332 -0.413007 11.92025
65 56.742332 -0.360865 11.72824
66 56.742332 -0.494663 11.660508
67 56.742332 -0.274514 11.780072
68 56.742332 -0.161589 11.777493
69 56.742332 -0.169472 11.98524
70 56.742332 -0.242417 11.962813
71 56.742332 -0.310485 11.95359
72 56.742332 -0.383413 11.945317
73 56.742332 -0.113753 12.143032
74 56.742332 0.016924 12.268636
75 56.742332 0.032596 12.285823
76 56.742332 0.250959 12.637247
77 56.742332 0.277831 12.611891
78 56.742332 0.423592 12.941292
79 56.742332 0.384775 12.738671
80 56.742332 0.528494 13.029198
81 56.742332 0.479906 13.036969
82 56.742332 0.457345 13.019354
83 56.742332 0.237416 12.572802
84 56.742332 0.260192 12.584012
85 56.742332 0.087171 12.283663
86 56.742332 0.219731 12.374367
87 56.742332 0.384329 12.595415
88 56.742332 0.532845 12.805996
89 56.742332 0.488928 12.716795
90 56.742332 0.599478 12.806723
91 56.742332 0.599523 12.972139
92 65.77941 0.860625 13.386411
93 65.77941 0.982302 13.657693
94 65.77941 1.008156 13.722195
95 65.77941 0.942634 13.738067
96 65.77941 1.114576 13.879088
97 65.77941 1.118107 13.85019
98 65.77941 1.001156 13.581727
99 65.77941 0.927894 13.531474
